Processed 889, Round: 2, Time: 752.42s
Processed 365, Round: 201, Time: 11.16s
Processed 974, Round: 1, Time: 1131.26s
Processed 630, Round: 106, Time: 21.16s
Processed 733, Round: 2, Time: 754.88s
Processed 393, Round: 16, Time: 133.34s
Processed 365, Round: 202, Time: 11.18s
Processed 815, Round: 100, Time: 22.49s
Processed 288, Round: 0, Time: 2273.33s
Processed 83, Round: 0, Time: 2273.65s
Processed 338, Round: 64, Time: 35.03s
Processed 90, Round: 89, Time: 25.28s
Processed 673, Round: 0, Time: 2279.14s
Processed 365, Round: 203, Time: 11.17s
Processed 596, Round: 7, Time: 285.54s
Processed 630, Round: 107, Time: 21.15s
Processed 919, Round: 42, Time: 53.19s
Processed 365, Round: 204, Time: 11.17s
Processed 832, Round: 0, Time: 2291.01s
Processed 10, Round: 3, Time: 573.34s
Processed 815, Round: 101, Time: 22.48s
Processed 140, Round: 5, Time: 382.44s
Processed 154, Round: 54, Time: 41.75s
Processed 272, Round: 3, Time: 574.26s
Processed 90, Round: 90, Time: 25.30s
Processed 365, Round: 205, Time: 11.18s
Processed 64, Round: 0, Time: 2302.77s
Processed 683, Round: 0, Time: 2303.13s
Processed 513, Round: 12, Time: 177.19s
Processed 623, Round: 0, Time: 2303.79s
Processed 361, Round: 24, Time: 92.20s
Processed 630, Round: 108, Time: 21.15s
Processed 526, Round: 3, Time: 577.22s
Processed 930, Round: 30, Time: 74.48s
Processed 338, Round: 65, Time: 35.04s
Processed 977, Round: 4, Time: 462.45s
Processed 365, Round: 206, Time: 11.16s
Processed 507, Round: 0, Time: 2313.72s
Processed 687, Round: 2, Time: 771.68s
Processed 815, Round: 102, Time: 22.48s
Processed 873, Round: 5, Time: 386.98s
Processed 727, Round: 4, Time: 464.42s
Processed 113, Round: 26, Time: 86.06s
Processed 365, Round: 207, Time: 11.17s
Processed 630, Round: 109, Time: 21.15s
Processed 90, Round: 91, Time: 25.30s
Processed 716, Round: 3, Time: 582.02s
Processed 937, Round: 0, Time: 2329.75s
Processed 365, Round: 208, Time: 11.17s
Processed 486, Round: 4, Time: 467.11s
Processed 702, Round: 19, Time: 116.84s
Processed 154, Round: 55, Time: 41.77s
Processed 815, Round: 103, Time: 22.49s
Processed 919, Round: 43, Time: 53.19s
Processed 359, Round: 1, Time: 1171.04s
Processed 276, Round: 5, Time: 391.08s
Processed 338, Round: 66, Time: 35.03s
Processed 365, Round: 209, Time: 11.17s
Processed 630, Round: 110, Time: 21.16s
Processed 537, Round: 0, Time: 2352.72s
Processed 90, Round: 92, Time: 25.30s
Processed 98, Round: 0, Time: 2355.67s
Processed 365, Round: 210, Time: 11.17s
Processed 155, Round: 5, Time: 393.40s
Processed 815, Round: 104, Time: 22.48s
Processed 568, Round: 9, Time: 236.61s
Processed 905, Round: 4, Time: 473.24s
Processed 376, Round: 0, Time: 2366.82s
Processed 365, Round: 211, Time: 11.16s
Processed 630, Round: 111, Time: 21.14s
Processed 916, Round: 9, Time: 237.22s
Processed 445, Round: 0, Time: 2374.05s
Processed 633, Round: 0, Time: 2376.35s
Processed 847, Round: 10, Time: 216.07s
Processed 90, Round: 93, Time: 25.28s
Processed 443, Round: 1, Time: 1189.68s
Processed 153, Round: 0, Time: 2380.01s
Processed 175, Round: 6, Time: 340.04s
Processed 365, Round: 212, Time: 11.17s
Processed 154, Round: 56, Time: 41.76s
Processed 181, Round: 2, Time: 793.74s
Processed 338, Round: 67, Time: 35.03s
Processed 930, Round: 31, Time: 74.48s
Processed 815, Round: 105, Time: 22.49s
Processed 497, Round: 1, Time: 1192.04s
Processed 577, Round: 5, Time: 397.76s
Processed 803, Round: 12, Time: 183.75s
Processed 630, Round: 112, Time: 21.16s
Processed 993, Round: 9, Time: 239.09s
Processed 365, Round: 213, Time: 11.17s
Processed 919, Round: 44, Time: 53.21s
Processed 361, Round: 25, Time: 92.22s
Processed 846, Round: 0, Time: 2398.13s
Processed 393, Round: 17, Time: 133.34s
Processed 500, Round: 3, Time: 600.23s
Processed 776, Round: 4, Time: 480.22s
Processed 238, Round: 0, Time: 2401.79s
Processed 287, Round: 10, Time: 218.41s
Processed 365, Round: 214, Time: 11.17s
Processed 90, Round: 94, Time: 25.30s
Processed 836, Round: 3, Time: 600.81s
Processed 815, Round: 106, Time: 22.49s
Processed 113, Round: 27, Time: 86.06s
Processed 630, Round: 113, Time: 21.16s
Processed 587, Round: 0, Time: 2412.70s
Processed 365, Round: 215, Time: 11.18s
Processed 830, Round: 0, Time: 2416.14s
Processed 338, Round: 68, Time: 35.02s
Processed 202, Round: 0, Time: 2416.93s
Processed 682, Round: 6, Time: 345.53s
Processed 250, Round: 13, Time: 172.98s
Processed 154, Round: 57, Time: 41.77s
Processed 807, Round: 1, Time: 1211.18s
Processed 174, Round: 6, Time: 346.34s
Processed 365, Round: 216, Time: 11.16s
Processed 25, Round: 2, Time: 808.77s
Processed 90, Round: 95, Time: 25.28s
Processed 815, Round: 107, Time: 22.48s
Processed 159, Round: 1, Time: 1214.93s
Processed 695, Round: 3, Time: 608.00s
Processed 24, Round: 9, Time: 243.22s
Processed 630, Round: 114, Time: 21.15s
Processed 365, Round: 217, Time: 11.17s
Processed 430, Round: 10, Time: 221.53s
Processed 749, Round: 2, Time: 812.34s
Processed 158, Round: 0, Time: 2438.23s
Processed 619, Round: 7, Time: 305.68s
Processed 378, Round: 2, Time: 815.38s
Processed 919, Round: 45, Time: 53.20s
Processed 365, Round: 218, Time: 11.16s
Processed 84, Round: 2, Time: 815.89s
Processed 548, Round: 10, Time: 222.82s
Processed 815, Round: 108, Time: 22.48s
Processed 338, Round: 69, Time: 35.02s
Processed 127, Round: 0, Time: 2452.08s
Processed 630, Round: 115, Time: 21.14s
Processed 702, Round: 20, Time: 116.82s
Processed 90, Round: 96, Time: 25.30s
Processed 940, Round: 6, Time: 350.74s
Processed 930, Round: 32, Time: 74.47s
Processed 525, Round: 7, Time: 307.27s
Processed 365, Round: 219, Time: 11.17s
Processed 450, Round: 3, Time: 614.66s
Processed 515, Round: 3, Time: 615.00s
Processed 684, Round: 0, Time: 2461.08s
Processed 154, Round: 58, Time: 41.75s
Processed 844, Round: 0, Time: 2466.71s
Processed 608, Round: 0, Time: 2468.66s
Processed 365, Round: 220, Time: 11.17s
Processed 656, Round: 0, Time: 2473.19s
Processed 815, Round: 109, Time: 22.49s
Processed 630, Round: 116, Time: 21.15s
Processed 536, Round: 5, Time: 412.72s
Processed 90, Round: 97, Time: 25.29s
Processed 222, Round: 0, Time: 2479.55s
Processed 365, Round: 221, Time: 11.16s
Processed 513, Round: 13, Time: 177.19s
Processed 177, Round: 3, Time: 620.40s
Processed 338, Round: 70, Time: 35.04s
Processed 51, Round: 0, Time: 2488.67s
Processed 361, Round: 26, Time: 92.21s
Processed 691, Round: 0, Time: 2490.40s
Processed 365, Round: 222, Time: 11.18s
Processed 113, Round: 28, Time: 86.06s
Processed 630, Round: 117, Time: 21.14s
Processed 815, Round: 110, Time: 22.47s
Processed 919, Round: 46, Time: 53.21s
Processed 882, Round: 1, Time: 1250.16s
Processed 910, Round: 0, Time: 2503.12s
Processed 365, Round: 223, Time: 11.16s
Processed 90, Round: 98, Time: 25.30s
Processed 641, Round: 6, Time: 357.87s
Processed 154, Round: 59, Time: 41.76s
Processed 365, Round: 224, Time: 11.16s
Processed 131, Round: 0, Time: 2517.09s
Processed 630, Round: 118, Time: 21.16s
Processed 744, Round: 0, Time: 2518.09s
Processed 815, Round: 111, Time: 22.47s
Processed 338, Round: 71, Time: 35.02s
Processed 365, Round: 225, Time: 11.17s
Processed 697, Round: 0, Time: 2529.11s
Processed 90, Round: 99, Time: 25.30s
Processed 36, Round: 3, Time: 632.86s
Processed 930, Round: 33, Time: 74.49s
Processed 788, Round: 8, Time: 281.44s
Processed 393, Round: 18, Time: 133.34s
Processed 356, Round: 1, Time: 1266.85s
Processed 615, Round: 1, Time: 1267.84s
Processed 365, Round: 226, Time: 11.18s
Processed 630, Round: 119, Time: 21.15s
Processed 595, Round: 2, Time: 846.91s
Processed 815, Round: 112, Time: 22.48s
Processed 171, Round: 0, Time: 2545.48s
Processed 154, Round: 60, Time: 41.76s
Processed 365, Round: 227, Time: 11.18s
Processed 517, Round: 1, Time: 1274.70s
Processed 902, Round: 4, Time: 509.95s
Processed 559, Round: 6, Time: 364.28s
Processed 919, Round: 47, Time: 53.20s
Processed 90, Round: 100, Time: 25.29s
Processed 338, Round: 72, Time: 35.03s
Processed 777, Round: 0, Time: 2557.74s
Processed 589, Round: 7, Time: 319.84s
Processed 365, Round: 228, Time: 11.17s
Processed 630, Round: 120, Time: 21.16s
Processed 918, Round: 4, Time: 511.95s
Processed 696, Round: 0, Time: 2561.52s
Processed 815, Round: 113, Time: 22.48s
Processed 596, Round: 8, Time: 285.54s
Processed 365, Round: 229, Time: 11.17s
Processed 702, Round: 21, Time: 116.85s
Processed 590, Round: 2, Time: 857.41s
Processed 803, Round: 13, Time: 183.74s
Processed 90, Round: 101, Time: 25.29s
Processed 630, Round: 121, Time: 21.15s
Processed 365, Round: 230, Time: 11.16s
Processed 113, Round: 29, Time: 86.06s
Processed 361, Round: 27, Time: 92.21s
Processed 815, Round: 114, Time: 22.48s
Processed 635, Round: 3, Time: 646.69s
Processed 232, Round: 1, Time: 1294.09s
Processed 533, Round: 4, Time: 517.65s
Processed 154, Round: 61, Time: 41.75s
Processed 444, Round: 0, Time: 2590.19s
Processed 975, Round: 3, Time: 647.60s
Processed 906, Round: 1, Time: 1295.78s
Processed 338, Round: 73, Time: 35.03s
Processed 365, Round: 231, Time: 11.17s
Processed 847, Round: 11, Time: 216.08s
Processed 511, Round: 1, Time: 1296.69s
Processed 250, Round: 14, Time: 172.97s
Processed 396, Round: 0, Time: 2598.12s
Processed 451, Round: 5, Time: 433.12s
Processed 598, Round: 1, Time: 1300.15s
Processed 630, Round: 122, Time: 21.16s
Processed 568, Round: 10, Time: 236.63s
Processed 365, Round: 232, Time: 11.17s
Processed 90, Round: 102, Time: 25.30s
Processed 292, Round: 2, Time: 868.68s
Processed 919, Round: 48, Time: 53.19s
Processed 930, Round: 34, Time: 74.49s
Processed 815, Round: 115, Time: 22.49s
Processed 916, Round: 10, Time: 237.25s
Processed 54, Round: 0, Time: 2611.06s
Processed 365, Round: 233, Time: 11.16s
Processed 897, Round: 0, Time: 2616.23s
Processed 287, Round: 11, Time: 218.41s
Processed 630, Round: 123, Time: 21.14s
Processed 365, Round: 234, Time: 11.18s
Processed 338, Round: 74, Time: 35.02s
Processed 993, Round: 10, Time: 239.08s
Processed 726, Round: 4, Time: 526.07s
Processed 90, Round: 103, Time: 25.29s
Processed 815, Round: 116, Time: 22.49s
Processed 154, Round: 62, Time: 41.75s
Processed 831, Round: 1, Time: 1315.86s
Processed 365, Round: 235, Time: 11.19s
Processed 9, Round: 1, Time: 1319.91s
Processed 797, Round: 0, Time: 2639.83s
Processed 35, Round: 1, Time: 1321.59s
Processed 630, Round: 124, Time: 21.16s
Processed 365, Round: 236, Time: 11.16s
Processed 73, Round: 0, Time: 2649.52s
Processed 787, Round: 5, Time: 442.16s
Processed 815, Round: 117, Time: 22.47s
Processed 161, Round: 1, Time: 1327.39s
Processed 90, Round: 104, Time: 25.28s
Processed 513, Round: 14, Time: 177.21s
Processed 430, Round: 11, Time: 221.53s
Processed 888, Round: 4, Time: 531.69s
Processed 365, Round: 237, Time: 11.16s
Processed 919, Round: 49, Time: 53.20s
Processed 338, Round: 75, Time: 35.03s
Processed 630, Round: 125, Time: 21.16s
Processed 441, Round: 1, Time: 1333.12s
Processed 393, Round: 19, Time: 133.32s
Processed 113, Round: 30, Time: 86.06s
Processed 170, Round: 0, Time: 2668.12s
Processed 365, Round: 238, Time: 11.17s
Processed 666, Round: 1, Time: 1336.11s
Processed 154, Round: 63, Time: 41.76s
Processed 548, Round: 11, Time: 222.82s
Processed 361, Round: 28, Time: 92.22s
Processed 24, Round: 10, Time: 243.22s
Processed 674, Round: 0, Time: 2675.85s
Processed 815, Round: 118, Time: 22.49s
Processed 140, Round: 6, Time: 382.43s
Processed 930, Round: 35, Time: 74.47s
Processed 90, Round: 105, Time: 25.30s
Processed 365, Round: 239, Time: 11.17s
Processed 502, Round: 0, Time: 2684.57s
Processed 630, Round: 126, Time: 21.15s
Processed 702, Round: 22, Time: 116.84s
Processed 958, Round: 1, Time: 1345.91s
Processed 365, Round: 240, Time: 11.18s
Processed 124, Round: 0, Time: 2695.48s
Processed 338, Round: 76, Time: 35.03s
Processed 586, Round: 5, Time: 449.53s
Processed 815, Round: 119, Time: 22.49s
Processed 365, Round: 241, Time: 11.18s
Processed 90, Round: 106, Time: 25.29s
Processed 630, Round: 127, Time: 21.15s
Processed 574, Round: 1, Time: 1353.88s
Processed 873, Round: 6, Time: 386.99s
Processed 388, Round: 2, Time: 903.27s
Processed 3, Round: 0, Time: 2711.98s
Processed 919, Round: 50, Time: 53.19s
Processed 154, Round: 64, Time: 41.76s
Processed 365, Round: 242, Time: 11.18s
Processed 983, Round: 2, Time: 906.19s
Processed 613, Round: 0, Time: 2719.35s
Processed 175, Round: 7, Time: 340.06s
Processed 815, Round: 120, Time: 22.47s
Processed 365, Round: 243, Time: 11.16s
Processed 529, Round: 0, Time: 2727.12s
Processed 630, Round: 128, Time: 21.15s
Processed 397, Round: 1, Time: 1365.54s
Processed 338, Round: 77, Time: 35.04s
Processed 90, Round: 107, Time: 25.29s
Processed 780, Round: 1, Time: 1367.26s
Processed 276, Round: 6, Time: 391.09s
Processed 627, Round: 4, Time: 547.56s
Processed 365, Round: 244, Time: 11.17s
Processed 255, Round: 0, Time: 2740.04s
Processed 521, Round: 1, Time: 1370.14s
Processed 815, Round: 121, Time: 22.48s
Processed 996, Round: 3, Time: 686.56s
Processed 365, Round: 245, Time: 11.17s
Processed 630, Round: 129, Time: 21.16s
Processed 619, Round: 8, Time: 305.68s
Processed 155, Round: 6, Time: 393.40s
Processed 113, Round: 31, Time: 86.05s
Processed 930, Round: 36, Time: 74.48s
Processed 803, Round: 14, Time: 183.76s
Processed 154, Round: 65, Time: 41.77s
Processed 90, Round: 108, Time: 25.29s
Processed 990, Round: 0, Time: 2759.73s
Processed 365, Round: 246, Time: 11.17s
Processed 212, Round: 0, Time: 2762.74s
Processed 446, Round: 1, Time: 1382.03s
Processed 682, Round: 7, Time: 345.53s
Processed 525, Round: 8, Time: 307.28s
Processed 815, Round: 122, Time: 22.48s
Processed 919, Round: 51, Time: 53.20s
Processed 361, Round: 29, Time: 92.21s
Processed 338, Round: 78, Time: 35.01s
Processed 250, Round: 15, Time: 172.96s
Processed 860, Round: 4, Time: 553.87s
Processed 174, Round: 7, Time: 346.34s
Processed 630, Round: 130, Time: 21.15s
Processed 365, Round: 247, Time: 11.17s
Processed 977, Round: 5, Time: 462.45s
Processed 540, Round: 2, Time: 925.06s
Processed 341, Round: 0, Time: 2775.26s
Processed 914, Round: 0, Time: 2775.55s
Processed 917, Round: 0, Time: 2777.74s
Processed 365, Round: 248, Time: 11.16s
Processed 90, Round: 109, Time: 25.29s
Processed 415, Round: 1, Time: 1392.05s
Processed 577, Round: 6, Time: 397.76s
Processed 321, Round: 3, Time: 696.22s
Processed 970, Round: 3, Time: 696.58s
Processed 727, Round: 5, Time: 464.42s
Processed 815, Round: 123, Time: 22.49s
Processed 630, Round: 131, Time: 21.16s
Processed 365, Round: 249, Time: 11.18s
Processed 8, Round: 1, Time: 1398.09s
Processed 839, Round: 0, Time: 2796.89s
Processed 154, Round: 66, Time: 41.77s
Processed 393, Round: 20, Time: 133.33s
Processed 794, Round: 0, Time: 2801.78s
Processed 338, Round: 79, Time: 35.04s
Processed 486, Round: 5, Time: 467.12s
Processed 702, Round: 23, Time: 116.84s
Processed 365, Round: 250, Time: 11.16s
Processed 940, Round: 7, Time: 350.74s
Processed 90, Round: 110, Time: 25.30s
Processed 847, Round: 12, Time: 216.06s
Processed 463, Round: 2, Time: 936.49s
Processed 815, Round: 124, Time: 22.49s
Processed 868, Round: 0, Time: 2811.46s
Processed 630, Round: 132, Time: 21.15s
Processed 671, Round: 0, Time: 2814.28s
Processed 788, Round: 9, Time: 281.43s
Processed 594, Round: 0, Time: 2814.72s
Processed 365, Round: 251, Time: 11.17s
Processed 678, Round: 0, Time: 2817.07s
Processed 746, Round: 0, Time: 2818.46s
Processed 919, Round: 52, Time: 53.20s
Processed 145, Round: 0, Time: 2824.78s
Processed 365, Round: 252, Time: 11.16s
Processed 930, Round: 37, Time: 74.47s
Processed 90, Round: 111, Time: 25.29s
Processed 815, Round: 125, Time: 22.49s
Processed 630, Round: 133, Time: 21.16s
Processed 513, Round: 15, Time: 177.21s
Processed 338, Round: 80, Time: 35.02s
Processed 365, Round: 253, Time: 11.17s
Processed 568, Round: 11, Time: 236.62s
Processed 287, Round: 12, Time: 218.42s
Processed 905, Round: 5, Time: 473.23s
Processed 154, Round: 67, Time: 41.76s
Processed 113, Round: 32, Time: 86.05s
Processed 916, Round: 11, Time: 237.22s
Processed 365, Round: 254, Time: 11.17s
Processed 485, Round: 0, Time: 2854.69s
Processed 596, Round: 9, Time: 285.53s
Processed 630, Round: 134, Time: 21.15s
Processed 815, Round: 126, Time: 22.48s
Processed 90, Round: 112, Time: 25.30s
Processed 361, Round: 30, Time: 92.20s
Processed 365, Round: 255, Time: 11.15s
Processed 213, Round: 0, Time: 2861.02s
Processed 641, Round: 7, Time: 357.87s
Processed 128, Round: 1, Time: 1432.19s
Processed 10, Round: 4, Time: 573.33s
Processed 993, Round: 11, Time: 239.09s
Processed 272, Round: 4, Time: 574.26s
Processed 365, Round: 256, Time: 11.16s
Processed 338, Round: 81, Time: 35.04s
Processed 919, Round: 53, Time: 53.20s
Processed 634, Round: 0, Time: 2875.10s
Processed 630, Round: 135, Time: 21.14s
Processed 227, Round: 0, Time: 2877.19s
Processed 426, Round: 0, Time: 2877.69s
Processed 667, Round: 1, Time: 1439.00s
Processed 815, Round: 127, Time: 22.49s
Processed 589, Round: 8, Time: 319.84s
Processed 430, Round: 12, Time: 221.53s
Processed 736, Round: 0, Time: 2881.04s
Processed 776, Round: 5, Time: 480.23s
Processed 154, Round: 68, Time: 41.75s
Processed 26, Round: 2, Time: 960.74s
Processed 365, Round: 257, Time: 11.17s
Processed 90, Round: 113, Time: 25.31s
Processed 374, Round: 0, Time: 2885.13s
Processed 526, Round: 4, Time: 577.21s
Processed 935, Round: 1, Time: 1444.12s
Processed 536, Round: 6, Time: 412.72s
Processed 365, Round: 258, Time: 11.17s
Processed 855, Round: 3, Time: 723.75s
Processed 548, Round: 12, Time: 222.82s
Processed 630, Round: 136, Time: 21.15s
Processed 815, Round: 128, Time: 22.48s
Processed 930, Round: 38, Time: 74.48s
Processed 365, Round: 259, Time: 11.16s
Processed 338, Round: 82, Time: 35.02s
Processed 925, Round: 0, Time: 2908.97s
Processed 90, Round: 114, Time: 25.30s
Processed 716, Round: 4, Time: 582.01s
Processed 643, Round: 1, Time: 1455.38s
Processed 660, Round: 0, Time: 2911.32s
Processed 741, Round: 0, Time: 2913.68s
Processed 559, Round: 7, Time: 364.29s
Processed 365, Round: 260, Time: 11.17s
Processed 24, Round: 11, Time: 243.20s
Processed 108, Round: 0, Time: 2919.24s
Processed 630, Round: 137, Time: 21.14s
Processed 403, Round: 3, Time: 730.13s
Processed 702, Round: 24, Time: 116.86s
Processed 815, Round: 129, Time: 22.49s
Processed 154, Round: 69, Time: 41.74s
Processed 919, Round: 54, Time: 53.20s
Processed 113, Round: 33, Time: 86.06s
Processed 330, Round: 0, Time: 2927.19s
Processed 365, Round: 261, Time: 11.16s
Processed 772, Round: 3, Time: 732.01s
Processed 544, Round: 0, Time: 2930.13s
Processed 804, Round: 0, Time: 2931.53s
Processed 393, Round: 21, Time: 133.33s
Processed 90, Round: 115, Time: 25.28s
Processed 365, Round: 262, Time: 11.16s
Processed 803, Round: 15, Time: 183.74s
Processed 630, Round: 138, Time: 21.16s
Processed 250, Round: 16, Time: 172.97s
Processed 338, Round: 83, Time: 35.02s
Processed 815, Round: 130, Time: 22.50s
Processed 365, Round: 263, Time: 11.17s
Processed 361, Round: 31, Time: 92.23s
Processed 573, Round: 2, Time: 983.97s
Processed 90, Round: 116, Time: 25.31s
Processed 989, Round: 2, Time: 986.69s
Processed 138, Round: 1, Time: 1480.60s
Processed 365, Round: 264, Time: 11.16s
Processed 630, Round: 139, Time: 21.15s
Processed 282, Round: 0, Time: 2961.74s
Processed 154, Round: 70, Time: 41.76s
Processed 815, Round: 131, Time: 22.48s
Processed 365, Round: 265, Time: 11.16s
Processed 338, Round: 84, Time: 35.02s
Processed 919, Round: 55, Time: 53.21s
Processed 930, Round: 39, Time: 74.48s
Processed 630, Round: 140, Time: 21.14s
Processed 365, Round: 266, Time: 11.17s
Processed 90, Round: 117, Time: 25.30s
Processed 492, Round: 0, Time: 2988.23s
Processed 38, Round: 0, Time: 2990.23s
Processed 188, Round: 1, Time: 1495.32s
Processed 815, Round: 132, Time: 22.49s
Processed 365, Round: 267, Time: 11.17s
Processed 500, Round: 4, Time: 600.24s
Processed 630, Round: 141, Time: 21.15s
Processed 836, Round: 4, Time: 600.82s
Processed 365, Round: 268, Time: 11.17s
Processed 154, Round: 71, Time: 41.76s
Processed 688, Round: 2, Time: 1002.88s
Processed 889, Round: 3, Time: 752.42s
Processed 90, Round: 118, Time: 25.29s
Processed 113, Round: 34, Time: 86.05s
Processed 338, Round: 85, Time: 35.04s
Processed 513, Round: 16, Time: 177.21s
Processed 815, Round: 133, Time: 22.48s
Processed 302, Round: 0, Time: 3014.06s
Processed 365, Round: 269, Time: 11.17s
Processed 733, Round: 3, Time: 754.89s
Processed 862, Round: 0, Time: 3019.67s
Processed 630, Round: 142, Time: 21.15s
Processed 847, Round: 13, Time: 216.04s
Processed 459, Round: 1, Time: 1512.82s
Processed 365, Round: 270, Time: 11.17s
Processed 451, Round: 6, Time: 433.10s
Processed 997, Round: 2, Time: 1010.69s
Processed 919, Round: 56, Time: 53.19s
Processed 752, Round: 0, Time: 3034.60s
Processed 756, Round: 0, Time: 3035.32s
Processed 90, Round: 119, Time: 25.29s
Processed 815, Round: 134, Time: 22.49s
Processed 246, Round: 0, Time: 3037.73s
Processed 702, Round: 25, Time: 116.85s
Processed 48, Round: 1, Time: 1519.14s
Processed 909, Round: 0, Time: 3039.27s
Processed 365, Round: 271, Time: 11.17s
Processed 695, Round: 4, Time: 607.98s
Processed 7, Round: 0, Time: 3040.26s
Processed 361, Round: 32, Time: 92.20s
Processed 630, Round: 143, Time: 21.14s
Processed 338, Round: 86, Time: 35.01s
Processed 411, Round: 1, Time: 1524.10s
Processed 154, Round: 72, Time: 41.77s
Processed 469, Round: 1, Time: 1525.23s
Processed 365, Round: 272, Time: 11.17s
Processed 91, Round: 0, Time: 3052.01s
Processed 930, Round: 40, Time: 74.47s
Processed 719, Round: 0, Time: 3054.53s
Processed 619, Round: 9, Time: 305.69s
Processed 287, Round: 13, Time: 218.43s
Processed 815, Round: 135, Time: 22.48s
Processed 140, Round: 7, Time: 382.45s
Processed 902, Round: 5, Time: 509.95s
Processed 175, Round: 8, Time: 340.05s
Processed 90, Round: 120, Time: 25.29s
Processed 365, Round: 273, Time: 11.16s
Processed 393, Round: 22, Time: 133.34s
Processed 630, Round: 144, Time: 21.16s
Processed 562, Round: 0, Time: 3067.38s
Processed 918, Round: 5, Time: 511.95s
Processed 525, Round: 9, Time: 307.27s
Processed 365, Round: 274, Time: 11.17s
Processed 450, Round: 4, Time: 614.67s
Processed 515, Round: 4, Time: 615.02s
Processed 568, Round: 12, Time: 236.63s
Processed 815, Round: 136, Time: 22.49s
Processed 338, Round: 87, Time: 35.03s
Processed 268, Round: 0, Time: 3083.66s
Processed 916, Round: 12, Time: 237.23s
Processed 365, Round: 275, Time: 11.18s
Processed 919, Round: 57, Time: 53.21s
Processed 90, Round: 121, Time: 25.30s
Processed 687, Round: 3, Time: 771.68s
Processed 630, Round: 145, Time: 21.16s
Processed 864, Round: 1, Time: 1544.69s
Processed 154, Round: 73, Time: 41.76s
Processed 787, Round: 6, Time: 442.15s
Processed 365, Round: 276, Time: 11.17s
Processed 788, Round: 10, Time: 281.43s
Processed 873, Round: 7, Time: 386.98s
Processed 60, Round: 0, Time: 3095.97s
Processed 113, Round: 35, Time: 86.06s
Processed 430, Round: 13, Time: 221.54s
Processed 177, Round: 4, Time: 620.40s
Processed 815, Round: 137, Time: 22.49s
Processed 533, Round: 5, Time: 517.66s
Processed 365, Round: 277, Time: 11.16s
Processed 993, Round: 12, Time: 239.10s
Processed 630, Round: 146, Time: 21.16s
Processed 682, Round: 8, Time: 345.53s
Processed 90, Round: 122, Time: 25.29s
Processed 250, Round: 17, Time: 172.99s
Processed 111, Round: 0, Time: 3114.71s
Processed 174, Round: 8, Time: 346.32s
Processed 338, Round: 88, Time: 35.04s
Processed 365, Round: 278, Time: 11.16s
Processed 548, Round: 13, Time: 222.83s
Processed 220, Round: 1, Time: 1560.76s
Processed 803, Round: 16, Time: 183.75s
Processed 815, Round: 138, Time: 22.48s
Processed 670, Round: 0, Time: 3127.19s
Processed 930, Round: 41, Time: 74.47s
Processed 276, Round: 7, Time: 391.08s
Processed 365, Round: 279, Time: 11.15s
Processed 137, Round: 0, Time: 3129.46s
Processed 563, Round: 0, Time: 3130.80s
Processed 630, Round: 147, Time: 21.14s
Processed 154, Round: 74, Time: 41.76s
Processed 361, Round: 33, Time: 92.21s
Processed 995, Round: 1, Time: 1567.96s
Processed 90, Round: 123, Time: 25.30s
Processed 919, Round: 58, Time: 53.19s
Processed 365, Round: 280, Time: 11.17s
Processed 596, Round: 10, Time: 285.53s
Processed 531, Round: 1, Time: 1570.58s
Processed 586, Round: 6, Time: 449.53s
Processed 155, Round: 7, Time: 393.39s
Processed 815, Round: 139, Time: 22.49s
Processed 365, Round: 281, Time: 11.16s
Processed 630, Round: 148, Time: 21.14s
Processed 338, Round: 89, Time: 35.02s
Processed 702, Round: 26, Time: 116.85s
Processed 726, Round: 5, Time: 526.06s
Processed 940, Round: 8, Time: 350.74s
Processed 738, Round: 1, Time: 1578.85s
Processed 626, Round: 0, Time: 3159.11s
Processed 558, Round: 0, Time: 3160.34s
Processed 24, Round: 12, Time: 243.23s
Processed 90, Round: 124, Time: 25.30s
Processed 365, Round: 282, Time: 11.17s
Processed 36, Round: 4, Time: 632.85s
Processed 774, Round: 2, Time: 1055.73s
Processed 580, Round: 2, Time: 1056.74s
Processed 815, Round: 140, Time: 22.47s
Processed 78, Round: 0, Time: 3170.88s
Processed 630, Round: 149, Time: 21.16s
Processed 365, Round: 283, Time: 11.16s
Processed 825, Round: 0, Time: 3173.71s
Processed 154, Round: 75, Time: 41.75s
Processed 181, Round: 3, Time: 793.74s
Processed 631, Round: 2, Time: 1058.49s
Processed 577, Round: 7, Time: 397.78s
Processed 75, Round: 0, Time: 3184.10s
Processed 113, Round: 36, Time: 86.05s
Processed 365, Round: 284, Time: 11.17s
Processed 338, Round: 90, Time: 35.02s
Processed 90, Round: 125, Time: 25.29s
Processed 513, Round: 17, Time: 177.20s
Processed 888, Round: 5, Time: 531.67s
Processed 663, Round: 0, Time: 3191.67s
Processed 919, Round: 59, Time: 53.19s
Processed 815, Round: 141, Time: 22.48s
Processed 630, Round: 150, Time: 21.15s
Processed 387, Round: 0, Time: 3194.81s
Processed 732, Round: 0, Time: 3195.17s
Processed 365, Round: 285, Time: 11.17s
Processed 589, Round: 9, Time: 319.82s
Processed 689, Round: 2, Time: 1066.65s
Processed 393, Round: 23, Time: 133.34s
Processed 930, Round: 42, Time: 74.47s
Processed 522, Round: 2, Time: 1067.76s
Processed 448, Round: 0, Time: 3205.72s
Processed 315, Round: 1, Time: 1603.35s
